nombre_entidad;anio;Instituciones;Infraestructura;Adopción TIC;Sostenibilidad ambiental;Salud;Educación básica y media;Educación superior y capacitación;Entorno para los negocios;Mercado laboral;Sistema financiero;Tamaño del mercado;Sofisticación y diversificación;Innovación
MOCOA;2025;4.271015504789644;2.8096929353052325;2.4252740170463642;6.694934690903972;6.321123683102201;6.928952104987497;2.339072441031637;3.815665236860256;3.6236986591944715;3.591147985668207;3.6010070760165567;2.9189188845371303;0.8245558221081918
MONTERÍA;2019;4.820280492624784;4.641715182122322;2.7369752359636035;3.0540979595363025;5.663226058229998;6.281185840254064;3.489605861133727;5.007490155114879;5.946428436077276;2.6295660776842027;4.504625199543323;5.4350311947189045;2.0361977100998088
MONTERÍA;2020;4.888476775679672;4.433772304001227;3.039766235287108;3.0540979595363025;5.7429274472876655;6.227300567428396;3.5712347919461163;5.021327945529651;5.517683831848132;2.71281480037414;4.667579848488832;5.106421193642435;2.217753883157096
MONTERÍA;2021;4.984513251805277;4.108939989178213;2.913264589000093;3.0037019111874717;5.599983975175088;6.468600240808591;3.478689080863477;5.025708438202741;3.222311844922138;3.0215699295002088;4.735499409340219;6.402956628205459;1.8711028624122559
MONTERÍA;2022;4.763850273439925;4.075358490459554;3.5392940606532814;2.738762465765228;5.190347424723994;6.208515149894711;3.58815054075099;5.660071950166033;5.482085373193931;3.1662626787541095;4.603988499589415;7.043301519190552;2.233291729061516
MONTERÍA;2023;5.231138356551987;3.7505794042561695;3.5646946636816175;3.0372832001726335;5.42500683606383;6.593492512601977;4.0530604236117584;5.41816426228235;5.710393864000828;3.416077725907826;5.617486079958014;5.969795892423253;2.217071789067205
MONTERÍA;2024;5.340826665084314;3.899731898778538;3.8796788728284346;3.214720435947541;5.837192659074893;6.750463561743823;4.200343180053216;4.666009333649345;5.727443307082738;3.4328370734887583;5.559884045966994;5.910758709307441;2.329472901752735
MONTERÍA;2025;5.904503322353079;3.8396734319976282;4.259876822511605;3.1552386733458726;6.398331116333721;7.158650967639137;4.092716712776318;5.376482820438618;6.181193313017232;3.9599741465017835;4.899037329258973;6.394336316592055;2.3182075654383896
NEIVA;2019;5.457994172708781;5.423440723374481;4.0631858523585365;3.4425514548729397;6.8488767833127175;6.893737001420592;2.6490772435237004;5.43848121491739;5.408027305456685;4.394849229870404;4.617118168917132;5.345986416722221;2.0825613870419013
NEIVA;2020;5.631338338279033;5.578156963592368;4.187746171889794;3.4425514548729397;6.954925047039585;6.920770290803331;2.9446960697791456;5.097134189948729;5.382452718066744;4.750509821132082;4.655731204829713;5.50136770257621;2.4786203694651396
NEIVA;2021;5.666549205526329;5.385680587899136;4.227456516167127;3.2307700560680614;6.789982928571522;7.12106582379384;3.317614622442406;5.324679028364078;3.3701122591221573;5.072116654270951;4.711228939571676;5.610295827077212;2.812326194838735
NEIVA;2022;5.520366827270708;5.325161514627764;4.624557886702576;2.5877637011784973;6.095511431870394;6.816036051264531;3.2041996748315826;5.750233141593533;5.451644653428993;5.265062648062253;4.7145134617358;5.275752983304228;3.3282982889056183
NEIVA;2023;6.02160332595888;5.002579228406164;4.689755338900136;3.240541387353402;6.20022658313824;7.204929925391248;3.739167200480748;5.2821998815997615;5.782820016591062;6.010609205660585;5.56644873135439;5.1458143130861504;3.016262504437035
NEIVA;2024;5.320577065258663;4.544748258921149;5.01389475973596;3.5897214443137617;6.413668223584873;7.257611729498452;3.9447222726743214;5.291119425579001;5.744316507165751;5.9690886067746;5.570814150887284;5.673997829682209;2.9055142925628905
NEIVA;2025;5.60748047971339;4.77961424256541;5.159246024634317;3.274259260315777;7.440584512794834;7.556376343991332;3.829568457827372;4.884451750911144;6.00984447019126;7.01599485275517;5.144480639035248;5.4906877691778515;2.9592966897544004
PASTO;2019;4.577708518554802;4.557308766533848;4.146812824782797;4.609714159544202;7.002947751155708;8.536485574041869;3.5211928927361;4.3976292957362615;5.4502410108190045;3.3390190818872045;4.404414926535072;8.066835559929203;1.3308818899659314
PASTO;2020;4.547395699322437;4.712126875067526;4.054061229877647;4.609714159544202;6.736316778378534;8.732677220140054;3.3550415769690685;3.700876477668398;5.584471721904265;3.368784626046443;4.448826113938724;8.192990204582282;1.5589699613170074
PASTO;2021;4.638741999827065;4.736657338752661;4.257534365387855;4.792113651275136;6.667125318629989;8.87211177805147;3.3511921697129305;4.625075440524588;3.44215017043689;3.5020642513559364;4.494779658442242;8.581444019883396;1.732862346318679
PASTO;2022;4.730249744262264;4.89995024825671;4.605374225393966;4.880206950811491;6.097902328176366;8.712723446341563;3.6424964671024944;5.705388830860754;5.381947395438265;3.4532902659753013;4.51609812002768;8.074925017361924;2.0687881572500872
PASTO;2023;4.676039325901212;4.798277118308763;5.035726850975407;5.195066831289638;5.996193281251886;8.978805245249443;4.064592059649659;5.837815018663615;5.297061561951832;3.9286878704149424;5.209425712669304;7.13086585941486;2.1306706305234897
PASTO;2024;5.482008860027189;4.425658954715599;4.905346748741613;5.010722768663538;5.926196021761477;8.787062193659663;4.068090813555374;6.254095568865954;5.344354850595879;4.010955858567526;5.218213890045769;5.787196536510544;2.625342149653785
PASTO;2025;5.747862563230206;4.349562501786213;5.048462901626771;5.0222521888293965;6.420323959764608;8.897232002951526;4.167913959004482;5.557144482341889;5.478681929582939;4.381610784664697;4.771402090312849;6.242644541001453;2.962472702512373
PEREIRA AM;2019;6.79762734017774;5.13168398733315;5.359393018624931;4.807177098514238;6.879385364424685;6.798495678100949;4.281907889919342;5.762304502651121;6.530941073932053;3.381067158784262;5.409835994155092;8.429016277527516;3.331145128936792
PEREIRA AM;2020;6.6720586940462665;5.03023076387095;5.636394824029773;4.807177098514238;7.394010575626705;6.784739829169215;4.117158945128671;5.843850620475153;6.561847221192502;3.355202206136372;5.391592325041392;8.42033888841045;4.366764812988633
PEREIRA AM;2021;6.656825953287467;4.784040527298515;5.833442607563903;4.544444738007386;7.059790866150082;7.127635610373839;4.423166902318442;5.421170364507367;5.272432740507165;3.804700787684468;5.480071332458158;8.528426515805927;3.8805040683093983
PEREIRA AM;2022;6.8072608562941515;4.887816168969887;6.137380791088111;4.459216978214853;6.2751677332009725;6.859528415083796;4.476387133313289;5.623602917137593;6.391432949468147;4.3996896611982885;5.462456422969844;9.393333186697074;4.490026291887441
PEREIRA AM;2023;6.824535573734236;4.771177061276674;6.062469788941206;4.492036350222249;6.939945998818313;7.042810318121582;4.856723906549365;6.120247838254784;6.892861098141299;4.60738845017428;5.88333786559496;9.395366908802746;3.792819075286966
PEREIRA AM;2024;6.709770500556955;4.579115898317259;6.511618895742364;4.322603608211058;6.894067566712053;6.996122874720068;4.977889721491927;5.960583171754566;6.9827927796609295;4.483330804765045;5.8681275741569365;9.259762416619534;3.7853686950536214
PEREIRA AM;2025;7.022375793342177;4.160638118522608;6.329692516645333;4.727631465377508;7.42435078624469;6.954865738971803;4.92305873489002;5.586503964744792;7.1212284011525675;4.871275745091314;6.0052195182546;8.932921636209956;3.815338566781203
POPAYÁN;2019;4.192116558337153;6.146908585778594;5.1311509192716915;4.412424233756116;7.026645216992876;7.218876854723831;3.9238065259719495;5.004860378672776;5.25603725646136;3.446230910886985;4.511614678776842;8.430708755026101;2.913669743300699
POPAYÁN;2020;4.1734195709438335;6.0453505970256085;5.251305217487845;4.412424233756116;7.2206740733380395;7.678533035968958;3.8423121872391603;5.0471136040902955;4.982708294952035;3.4426798843624913;4.4366231313633335;8.548391962936678;3.6119754136572495
POPAYÁN;2021;4.305523802483766;5.9024411995741035;4.983424124985309;4.300625026247473;6.582034418575878;7.819541379154938;4.387239571266162;4.959401230176978;2.947346855697118;3.659055900262167;4.513728014650249;8.79416178236463;3.1808586085127866
POPAYÁN;2022;4.361726805848308;6.035799042345068;5.282693654007369;4.676671921964347;6.2162793447962414;7.613240198696348;4.767603143212352;5.1912938655573;5.317216581472023;3.6235873843644875;4.48950952339591;9.00213331618701;4.151252841734924
POPAYÁN;2023;4.5947752511813995;5.838608080608227;5.8347170247470554;4.856092070538041;6.32212664695113;7.954637425767405;4.782676321241974;4.476700704996568;5.7153902024830625;4.3058808782438165;5.398815223905908;9.02092300807881;4.064130945039709
POPAYÁN;2024;4.435549205436299;5.544195422007254;6.038192978971679;5.042929056762963;6.697540256776065;7.85685911801788;4.564847048458531;4.941442583787522;5.299067408912739;4.3775561277183055;5.426397847710152;8.69017862680531;4.001062406200663
POPAYÁN;2025;4.948752904858221;5.5236095939110665;6.289305276986841;4.9471799006406725;6.9765888320713465;8.139963477816213;4.508357940034926;4.670987801415507;5.43994655177695;4.907311060981487;4.756413361552969;8.879467713548278;3.9649469556774655
PUERTO CARREÑO;2019;3.756621055535516;3.943063860973684;1.604895901970636;3.5812254172512414;4.992353420068023;3.708934772844943;1.905374176622674;3.5850055104837377;4.709006838580939;2.139905619226787;1.1309491161584748;0.0;0.0
PUERTO CARREÑO;2020;3.2776419792185747;3.1509280129155757;1.621695538323931;3.5812254172512414;4.15441822318578;4.215226485345611;1.8463212211650206;4.342499807937013;4.5285055850421365;2.866186532519077;0.9469939571780811;0.000477580730463556;0.0490489468682096
PUERTO CARREÑO;2021;3.87490556973212;3.1006849343309377;1.5721977271701582;3.5634332619390396;5.2923218058069565;5.077815851086299;1.8234579937624842;4.024201577079264;3.0397040863237503;2.7830807308999295;1.5007340568450143;0.0;0.04706069348046879
PUERTO CARREÑO;2022;3.9039916939076944;3.3370532430258244;1.287408492341502;3.47703150454581;5.264811837502602;4.834388904721188;1.8773592496452405;4.379956545923224;5.306803837431407;3.109763275680544;0.05830588135187478;0.0;0.0
PUERTO CARREÑO;2023;4.263928217503855;3.577813352236241;1.1246126655721675;3.7999078354655773;5.61844003643073;4.547815542497694;2.3622479748382617;4.294576228932902;5.435891557545977;3.9440177879652207;2.142326113669494;0.0;0.013614098039230105
PUERTO CARREÑO;2024;4.10224181548587;2.8835408459901206;1.1528252691275205;3.9342319241226784;4.844584608288868;4.496287827035149;2.612561873535078;3.5139338825696464;4.9685628010158585;4.265089405518148;2.430932807736465;0.6482969042405767;0.040198905741545214
PUERTO CARREÑO;2025;4.461240830339844;2.963147539123552;2.108292909547429;4.064960450601513;5.627343110676113;4.8190565711638556;2.4970402366372606;4.457676580963792;4.673486525035325;4.436274307031113;0.28360976222779116;0.0;0.03949497160014379
QUIBDÓ;2019;3.354430496634845;3.607324023638066;2.289220653964303;7.30901438515139;4.927252577428661;5.766473977623814;1.3138848226743018;4.3277717060574155;5.306411616396859;2.1729852969249226;3.78613616469555;4.482521656968752;0.8462017104891064
QUIBDÓ;2020;3.517864937927702;3.331797192362212;2.3913366710513455;7.30901438515139;4.450547507991425;5.822437647094668;1.2556232455992886;4.3371789025840375;5.059514413115236;2.3043134668914167;3.5470975768873085;3.194161699583924;1.0565772226506702
QUIBDÓ;2021;3.75121179338544;3.43337694046197;2.480353055004257;6.930808118946086;5.128383178226143;6.031062672227869;1.1995430401816563;4.234089167908971;3.562620114003904;2.541835309546742;3.59103597141356;3.6068638867142457;1.1577171245264433
QUIBDÓ;2022;4.23028929565981;3.2361800172242523;2.660667265415192;6.400512224493038;4.744031866368996;5.713900444194318;1.445168631402367;3.308112399305712;4.125726957011055;2.615446030596088;3.647201406566091;3.8558521560392416;1.0530209486909707
QUIBDÓ;2023;4.374795650115992;3.461411338745961;2.630333705701164;5.91971336930417;4.275499334264642;5.832049806551565;1.5750433863209488;4.25506776719529;4.767521771128802;2.8912673362735895;4.101919536494954;7.555517047404727;1.1060626153036441
QUIBDÓ;2024;5.241430422229739;3.015792134667275;2.4913133941535075;5.726480438247802;3.9662638915417485;5.70145827015284;1.6813799660229356;4.259248784113775;4.7811754197214515;2.8765812839725955;4.241104924834332;6.318328976587651;1.27443540568434
QUIBDÓ;2025;4.419491663452945;2.906186033323037;2.8996943284877963;5.776000387376438;4.677246696075146;5.82390923175495;1.6263041356275745;4.634001147949497;4.731008863781037;3.3756407937529653;3.7230832705285994;6.56497056891717;1.008907509899387
RIOHACHA;2019;3.276355355521586;4.88051653312799;2.587865707368242;4.253639862481803;5.26024088462791;5.1839839963783865;1.9885256111726635;4.583162303082689;3.8256864535439696;1.718835032247198;6.201926080491047;4.442628540698625;1.8860002853262068
RIOHACHA;2020;3.4258682808232144;4.786954155878799;2.562673695361955;4.253639862481803;4.365553624438448;5.360047778984481;1.8183666396562157;4.4760300414120096;3.948441365585307;1.8532541450817437;6.350664877871877;4.416869702461296;2.8068293141982057
RIOHACHA;2021;3.5852182083690387;4.238681561915535;2.489171555431555;4.251996051361633;4.515061372706705;5.779866224747385;1.9943583582594104;4.616078718901763;1.791910323942807;2.251499741151267;5.619255423195901;4.3304255238912965;2.3176442468481233
RIOHACHA;2022;3.6606211294903845;4.499143821595012;3.009343224376631;4.159791069470604;5.160011893083879;5.461718333872309;1.76683366851228;4.818891950666381;4.012624942924357;2.1491405433148647;4.8658686402869575;4.322022054088534;2.325366975506087
RIOHACHA;2023;4.227406151570687;4.210508066029793;3.348346766137497;3.4407564611213686;4.246432971265441;5.603235988494215;1.813381859642865;3.9303823494708134;4.446866752010672;2.649420958175528;6.620679820741861;4.454394399802705;2.0581277222942487
RIOHACHA;2024;3.901763651456571;3.830436277913558;3.8295692854322594;3.95314123705345;5.085525761488726;5.523411917572176;3.017821015729673;4.084569577375255;4.233938019376;2.5847689952168142;6.676466285761327;4.798315530747726;2.5389084355941467
RIOHACHA;2025;4.065434383227755;3.3888527307578364;3.672353244449532;3.917369394043205;5.374970720303139;5.69850367134274;3.8207573632251894;4.425426282047168;4.518879385755097;3.5328782215069507;5.438563979941323;4.612054719553646;2.4946573472114384
SAN ANDRÉS;2019;5.245188504765149;2.702227677322171;2.516147852576606;7.024384248609977;7.39285931923579;6.038001681902948;4.9791566475279865;5.883625720066721;8.391305851667786;2.2893848096660725;3.0615511951431804;7.960213192179588;0.882117381595815
SAN ANDRÉS;2020;5.281149603913843;2.59017748887272;2.5261617324411842;7.024384248609977;6.930942340608755;6.065620923407881;4.537314681094049;6.031196899157485;8.431559870224286;2.579221106898033;3.0873347298039637;6.9087464421223865;1.0172698912746212
SAN ANDRÉS;2021;5.39828948512774;2.4993203314245114;2.7401546305053763;6.640390677434018;6.748000047121793;6.281382544750103;4.413956524984172;6.1293841059876675;6.542218897887465;2.636137800269231;2.8027138841875763;7.6670313942423585;0.7196778060612207
SAN ANDRÉS;2022;5.09163858893946;2.6336788462336083;2.684352836240432;6.818192770371455;5.825075915624022;6.167861217784589;5.157903548444208;6.76247197628542;7.5012090036452115;2.5144124702631885;2.840362230097506;1.0347039648176044;0.7432008923972064
SAN ANDRÉS;2023;5.237462908277384;2.589481320424282;3.0233661459492667;6.738278288757292;6.964618207960753;6.157566573113591;4.827091287495792;6.997711590749091;8.313848299377634;3.088327430378945;3.395086616536871;0.5487937533112036;1.0080639116593673
SAN ANDRÉS;2024;4.253543996400852;3.034583313981804;3.04475047273024;6.5815168311315695;6.976077659229917;6.388177339185281;4.517401097886795;6.220396633349708;8.118921144324455;3.05040638067928;3.4593810704322694;4.928507354181904;0.8863043052144635
SAN ANDRÉS;2025;3.926486046917441;2.9312178500812736;3.613549580339086;6.466289995077354;7.755416436212337;6.374199674354056;4.657653299874928;6.072195110155487;8.416435638969562;4.208176361612831;1.8895996870956624;5.815045395385572;0.8390001838839528
SAN JOSÉ DEL GUAVIARE;2019;4.062954906653576;3.4867809244001475;2.818498240794079;6.010180146353566;5.142548298380824;5.039343110988411;1.8956296980787835;4.087259640209621;5.634926757394668;1.5727174908439623;2.2786983045944016;3.2017758648813484;0.005636904211339277
SAN JOSÉ DEL GUAVIARE;2020;4.3944258258893925;3.466470528523111;2.747775918384594;6.010180146353566;5.553335849950831;4.860211014252359;1.8139258174606543;4.150402669961958;5.322514262144866;1.7981806525527673;2.2445790175387863;1.4296049428705782;0.13217358397927825
SAN JOSÉ DEL GUAVIARE;2021;4.691365262103976;3.133263471114092;2.80101211680694;5.653050797491268;6.358023283956104;4.871326294481618;1.4632747901293257;4.47523377278033;3.8089428169854873;2.1961252658571135;2.555296687341493;2.509237264600459;0.12228078023278222
SAN JOSÉ DEL GUAVIARE;2022;4.612587009470312;3.4731153718611036;2.6694170717666754;5.787077711294528;5.306876047985688;4.896930590141242;1.6715512992005697;3.321627097423077;5.580992964881624;2.430396340003426;2.233538384569181;0.0;0.03479834843043551
SAN JOSÉ DEL GUAVIARE;2023;4.080193479280053;3.1535077467598676;2.4096074433198416;5.933430434418316;5.744378276217674;4.79340898870467;2.0280071213943143;4.423686622559906;6.194247213093236;3.1517281527362293;1.8157267520292293;2.499053085368322;0.03372439386045583
SAN JOSÉ DEL GUAVIARE;2024;3.0298227349611673;3.159370634711597;2.826275591424339;5.933036426231469;5.555967171072954;5.377058534269614;1.9227462234333392;4.585264769627762;6.963962491686301;3.064370361519906;1.9055323250454688;0.0;0.08220949978718319
SAN JOSÉ DEL GUAVIARE;2025;4.181162208221332;2.990514114677008;2.9791690451766755;5.791180558327116;5.640260916940657;5.3289863026565785;2.1708121211205644;5.120737034033683;6.864189988688571;4.076441800030231;1.1469902747051752;0.0;0.0808249342860165
SANTA MARTA;2019;5.186069861228715;5.0114496245101146;3.7444348533132397;3.421794813437198;6.1756810681764875;5.294809866437476;3.6509119808591866;5.732095791784227;4.814988898372009;2.464241074629239;4.999507750362011;7.966249043383966;2.1338551594940594
SANTA MARTA;2020;5.1484412266268675;5.00244933692524;3.522351519649976;3.421794813437198;6.098153881381937;5.343725503528813;3.5635996853993785;5.728106545221955;4.773856653383944;2.648623207688151;5.176749661441481;8.113978104011169;2.4141075894988067
SANTA MARTA;2021;5.4647432872978925;4.79129219442525;3.4679896308456115;3.7339134590150347;6.189849118111298;5.27731790559983;3.6680489790733617;5.6337296909218635;3.4519773207649895;2.9650683251818997;5.201449097760198;8.156299735122362;2.4680082470082123
SANTA MARTA;2022;5.185123555971671;5.0356946696344;3.6585671898023584;3.1581718166024197;5.685359804701907;5.453893110069563;4.0557755040028365;5.9660015767268115;4.779206052230933;3.149741216404732;5.124108519051345;8.236140930338468;2.3920378005011993
SANTA MARTA;2023;6.0044415622837075;4.922636204533542;3.997493482794553;3.2789697451255573;5.84037464882461;5.748052348387383;4.570270660065071;5.718989349687476;4.957786319080966;3.5165049117539313;5.8266950954157455;8.23579495260698;2.3870508670528974
SANTA MARTA;2024;6.702241409308466;4.551420127220258;4.063320100355448;2.807760001055729;5.784813179647799;5.380386124887013;4.618764709483492;5.541293128769036;5.022632009695025;3.5666868919266195;5.749682906466578;7.951803160258732;2.613172835517898
SANTA MARTA;2025;6.733182291942058;4.751600762752859;4.110567114871947;3.2172457148248537;6.615315991388454;5.754640122475174;4.730080693822201;6.1064889378480025;5.193044349797072;3.9814742550625404;5.557353999453744;8.133979386500076;2.7054326530417327
SINCELEJO;2019;4.615230995475471;4.436081562751577;2.6778084949731555;3.4690695133526406;6.888987092861582;6.688395813388506;2.7137202243629805;5.208494967766225;5.0199461465267134;2.2789625891820346;4.985314320017554;4.2938148032153585;1.370802039400446
SINCELEJO;2020;4.738433332961163;4.406248115202251;2.8186655913677763;3.4690695133526406;6.95289332881384;6.671113047500381;2.914348605870633;5.059450487493951;4.591829253547079;2.141470185256373;5.627757744975328;3.9826081228730734;1.7618249561327717
SINCELEJO;2021;4.992337112060239;4.203793136110068;2.921689984283663;3.4980551279026564;7.095025985675857;6.776082521291147;2.548981840866509;5.091759323903472;2.9038178014745863;2.4700387506090324;5.634103257468296;3.8192764943985615;1.8238846678973963
SINCELEJO;2022;4.69551795805616;4.108815562394483;3.3743681185698904;3.3858219842241026;6.447615644480438;6.34306814762009;3.308067179640825;5.213277143936249;4.592434042034601;2.512019918350552;4.6975599221660245;3.7175303817092367;2.3875987962698098
SINCELEJO;2023;5.0270579917933444;3.920666889900451;3.7046319758934105;3.483843771409334;6.119019942018532;6.606134504836718;3.435910105200366;4.819306461609396;4.781527865274514;3.085296746234266;5.553273522442557;3.8348514565861365;1.7358197914817672
SINCELEJO;2024;4.734856211732995;3.5405056270516644;3.9558536890846243;3.631867865235515;6.3854234401866;6.705458930688392;3.6851740875102283;3.7026326732353776;4.81442450300457;3.105262442364549;5.672725315942095;3.9603742308589713;2.1569586653604804
SINCELEJO;2025;4.910901554022537;3.5340202169471024;3.7662691065860354;3.5291599540757934;6.8585461236881615;6.972343691151633;3.5989613795875823;4.854784461341836;4.9684254572574105;3.766159316794905;4.974561178539903;2.752289393990554;2.1998649390315994
TUNJA;2019;5.726573967257882;7.144999945410926;6.855279108338774;4.011240730749829;6.988066292625104;8.254142414366443;5.708822194535723;5.418786174989158;6.17106548100375;4.6368995382680955;4.14629793128057;6.238039789772029;3.795606247484095
TUNJA;2020;5.558727503566359;6.8224754619885655;6.60396108828988;4.011240730749829;7.123048227576278;8.332086635412645;5.6909078061779645;5.391993651232814;6.553163337063085;5.045147347759267;4.189681831437012;6.212025521505604;4.380564328839801
TUNJA;2021;6.0236723283682405;6.725722979641545;6.542064812797137;4.117306655031508;6.86184066827626;8.289151945545502;5.232032161745629;5.650120754388807;3.929410753007291;5.484991529906614;4.215543829822678;5.0431104019788995;4.816236606762187
TUNJA;2022;5.901144148609059;7.0077451955876;7.6993030583931095;4.20806996094088;6.43212596937762;8.381214534180101;5.944015281025158;5.637811001682652;6.106592789316184;5.737064778453124;4.101360577888877;5.376174935136035;4.903027073022264
TUNJA;2023;6.330509298413071;6.868054790428605;7.519074021244894;4.171734659169745;6.146085793616967;8.785963688764655;6.67821903869092;5.466305695777558;6.735793515689343;6.4303559536920405;5.605482968928559;5.261633837534294;4.760455310418948
TUNJA;2024;6.125666323096014;5.773334810688846;7.4952381609067125;3.8830346959143123;6.279038622538393;8.724211848497996;6.324361357446046;5.389937570353358;6.724647950115436;6.505917329012025;5.666639473375;5.763523222608809;4.4426041302727866
TUNJA;2025;6.4758654360758;5.078056303085129;8.15164096188258;3.893873026386064;7.421465993974935;8.716453628573017;6.304833047517459;5.878113443603796;6.904645040475826;7.195363135445753;4.5912116905509235;5.661106041263868;4.896894026243851
VALLEDUPAR;2019;4.793232337882319;5.020134587939512;3.3411460026338484;3.5013253189703217;6.568318358569002;5.195648220703689;2.628750503310187;4.998327967207176;4.656902706665214;2.1052417763025804;6.430553199897017;5.133725330463841;1.7431878015760804
VALLEDUPAR;2020;4.8280800155112615;4.944301836694556;3.2907201769464067;3.5013253189703217;6.8259286023227785;5.148541019441966;2.9353311885848705;4.972257597036684;4.5598810923932;2.131328041120191;6.003727460023286;4.906440775496169;1.8337833312803236
VALLEDUPAR;2021;5.150633811572748;4.6099995262010545;3.3801196443573716;3.5559998347096093;6.31172267459267;5.319424800192799;3.3300535621347227;4.9477865921411635;3.251608799877376;2.4955611734288823;6.017794458242703;4.991510381958516;0.825521164172901
VALLEDUPAR;2022;4.80824678961802;4.403665197661249;3.677821800323582;2.951468226310326;5.79056041755071;4.852398543595945;2.906240001470992;3.557589549620147;4.505566363616938;2.5919192801892477;5.753986929399979;4.899508419989271;1.3105419794971638
VALLEDUPAR;2023;4.82294333986297;4.36679099558167;3.7711116094733828;3.5064418965017783;6.080260704608952;5.175875146423614;3.786639203379596;5.0803852962545655;4.55492818166754;3.012007028658727;6.599404113417881;4.979140337363693;1.1394375718081988
VALLEDUPAR;2024;5.401328060388533;4.130792407000019;3.8456425255003617;4.0252839550131565;6.283980851910257;5.298834510357011;3.999169029384264;4.960508814107664;4.8411272380394506;3.0022394734055267;6.750514557791676;4.814018199100772;1.532926378799945
VALLEDUPAR;2025;5.971888074187442;3.9538021323165156;4.381310230448533;3.8607858965844866;6.8159715678832224;5.494242000603622;3.934061836789435;5.254941351507572;5.201235769784848;3.4838277752741895;5.803104106896853;4.948792030024448;1.2589230685155508
VILLAVICENCIO;2019;4.18019796354479;4.419035619307314;3.635278891474085;4.698927286429553;6.04749712061872;6.680717713782334;2.8242970814612938;5.556168906649073;5.944954453952699;2.8949238631076435;4.789605347250139;3.5918550896834365;1.4880036012018871
VILLAVICENCIO;2020;4.087837592608386;4.318134623744248;3.700918091260466;4.698927286429553;6.202108330862236;6.76286668723357;2.957630478965933;4.8991187350346195;5.712556784537522;3.1367842056341066;4.849768780287255;3.6879109975842366;1.626561005210831
VILLAVICENCIO;2021;4.431124927268667;4.19294783009198;3.8139500914574724;4.557356958241273;6.285534021617521;6.908318618928988;3.6688831043109915;5.521545022889708;4.373460493536143;3.3503173661109513;4.861929128834459;1.4814866068443648;1.4413929199253523
VILLAVICENCIO;2022;4.226109095584357;4.197350330498198;4.207974559066047;4.0225580461256625;5.6648361479613865;6.597510831113798;3.763148970710734;5.881881556703894;5.938971126330019;3.675055258535341;4.672766396852928;5.143083384153928;1.6195400975054821
VILLAVICENCIO;2023;4.9928376269362;3.9074131717712475;4.596162337309951;4.38035147093218;6.036115374471897;6.799337050551594;4.0152827169425285;5.652187128775507;6.257962736753793;4.0889791953409285;5.615775882460694;3.3174321180856294;1.6201421064994053
VILLAVICENCIO;2024;4.796872550937719;3.8736954705620374;4.4026753059859045;4.435007248088369;6.006825877297311;6.574649771894867;4.264826478318566;5.609875970087364;6.196025842086037;4.060849430150258;5.844326235491064;3.114168565707262;1.7173850962318948
VILLAVICENCIO;2025;5.013763509812121;3.795370471663549;4.812590469265016;3.906720763235285;6.565116833540516;6.927800924221547;4.346715848304314;4.999335601120452;6.334968855302799;4.516322661144873;5.06810080198968;3.7059515668775185;1.904762367591538
YOPAL;2019;4.647375192746473;4.583693750726193;3.141700469255185;5.020114375773672;6.3569272140811774;7.3056459739887085;2.5802307550709758;5.648073029011646;6.430211373644866;2.558543564633193;5.211393793506729;3.002786807467836;0.1782533431262097
YOPAL;2020;4.286200768192744;4.771418192737941;3.3527864390924194;5.020114375773672;6.10056609971384;7.298288536730418;2.3982433751282013;5.806859433290523;6.665958019181442;2.5353062514000806;5.2395276238641415;2.7398584954861565;0.30169235493786073
YOPAL;2021;4.620890498979512;4.4545864125839385;3.7295702995696733;4.771428260854899;5.966244130716696;7.387761809614894;2.7693914575560523;5.584175832416801;5.521029337030865;2.747352786331558;5.306199433021918;2.197495159902908;0.3548246369154009
YOPAL;2022;4.747519696972971;4.57171289416811;3.683657949944554;4.335592808912956;5.742374346986425;7.105726922055888;3.0375125034058295;5.901218126120091;6.092274160663514;2.803255547146035;4.583986345176565;1.5879534714456844;0.7452243006952726
YOPAL;2023;5.1921578196426115;4.220550965082082;3.9714536539808334;4.774985945331042;6.504142213394658;7.45426362280968;3.888550969029823;5.58010024914701;6.416018809527328;3.512560974602283;5.331684150888471;2.241644842157914;1.2785310684121751
YOPAL;2024;6.1586326091023995;4.021011726946108;4.295739103101378;4.592854719682268;6.507131949396211;7.443720288887445;4.021860858063081;5.905209288851072;6.725933520210269;3.493170377341668;5.727691691602964;2.855281693421504;1.4542250246369384
YOPAL;2025;5.983743513996378;4.0371120308507695;3.979981892930139;4.344437658236394;6.445893155805594;7.733682191401608;3.891865744808009;4.986122805670648;7.0814367950048;4.2044950838290776;4.923594026819022;3.5725823370697247;1.5967094045322197
